Time,LA,LD,RPM,Gear,TPS,HP,Speed,Distance,Ticks
0.016666666666666666,0.0,0.0,1500,1,0.0,42.84082254379284,0.0,0.0,1
0.03333333333333333,0.0,0.0,1500,1,1.0,42.84082254379284,14.708789577881642,0.0,2
0.05,0.1414305194048811,-0.006755810653338267,1513.7341051796056,1,1.0,43.62892119542843,14.843464286633186,6.871974206774623e-05,3
0.06666666666666667,0.14272546715762302,-0.0067791683028675,1527.597886913813,1,1.0,44.43174607965625,14.97941058548794,0.00013806886514870892,4
0.08333333333333333,0.14403264172534627,-0.006802962408136203,1541.5925475815645,1,1.0,45.249573167536525,15.11664026480515,0.00020805331081910313,5
0.1,0.14535215647676966,-0.006827201148368249,1555.719300289011,1,1.0,46.08268357371915,15.255165220133552,0.0002786790757271288,6
0.11666666666666667,0.14668412579204862,-0.0068518928552331005,1569.979368957111,1,1.0,46.931363651008546,15.394997453070367,0.0003499522120839361,7
0.13333333333333333,0.1480286650710345,-0.006877046015648521,1584.3739884097859,1,1.0,47.79590508662476,15.536149072125752,0.00042187882815859236,8
0.15,0.14938589074158604,-0.006902669274633565,1598.9044044626348,1,1.0,48.676605000190655,15.678632293592704,0.0004944650887770771,9
0.16666666666666666,0.15075592026793505,-0.006928771438212713,1613.5718740122027,1,1.0,49.573766043473945,15.822459442422426,0.0005677172158253291,10
0.18333333333333332,0.1521388721591021,-0.006955361476372025,1628.3776651258083,1,1.0,50.48769650191507,15.967642953105155,0.0006416414887563715,11
0.2,0.15353486597736707,-0.006982448526068221,1643.3230571319268,1,1.0,51.41871039797071,16.114195370556455,0.0007162442451015403,12
0.21666666666666667,0.15494402234679028,-0.00701004189429158,1658.4093407111297,1,1.0,52.367127596304734,16.262129351008955,0.000791531880985841,13
0.23333333333333334,0.15636646296178766,-0.007038151061183576,1673.6378179875833,1,1.0,53.333273910857564,16.41145766290956,0.0008675108516474593,14
0.25,0.15780231059575717,-0.0070667856832102105,1689.0098026210997,1,1.0,54.31748121382647,16.562193187822107,0.0009441876719614505,15
0.26666666666666666,0.15925168910975857,-0.007095955596391953,1704.5266198997463,1,1.0,55.32008754658899,16.714348921335475,0.0010215689169676334,16
0.2833333333333333,0.16071472346124493,-0.007125670819591301,1720.1896068330095,1,1.0,56.34143723260289,16.867937973977128,0.0010996612224027126,17
0.3,0.16219153971284714,-0.007155941557858895,1736.000112245514,1,1.0,57.38188099231601,17.022973572132116,0.0011784712852366576,18
0.31666666666666665,0.16368226504120997,-0.00718677820583922,1751.9594968712925,1,1.0,58.44177606012019,17.179469058967488,0.0012580058642133588,19
0.3333333333333333,0.16518702774588073,-0.007218191351236886,1768.0691334486137,1,1.0,59.52148630338407,17.337437895362132,0.0013382717803955908,20
0.35,0.16670595725825024,-0.007250191778344509,1784.3304068153584,1,1.0,60.62138234359981,17.496893660842037,0.001419275917714304,21
0.36666666666666664,0.16823918415054592,-0.007282790471633264,1800.7447140049471,1,1.0,61.74184167967934,17.65785005452095,0.0015010252235222715,22
0.3833333333333333,0.16978684014487586,-0.007315998619407133,1817.3134643428182,1,1.0,62.8832488134367,17.820320896046418,0.001583526709152116,23
0.4,0.17134905812232576,-0.007349827617521951,1834.0380795434548,1,1.0,64.0459953772933,17.98432012655122,0.001666787450478742,24
0.4166666666666667,0.17292597213210759,-0.007384289073170323,1850.9199938079576,1,1.0,65.23048026424313,18.149861809610158,0.0017508145884861965,25
0.43333333333333335,0.1745177174007591,-0.00741939480873354,1867.9606539221622,1,1.0,66.43710976011639,18.316960132202183,0.0018356153298389843,26
0.45,0.1761244303413952,-0.007455156865701598,1885.1615193553039,1,1.0,67.6662976781797,18.485629405677876,0.0019211969474578635,27
0.4666666666666667,0.17774624856301027,-0.007491587508662482,1902.52406235922,1,1.0,68.9184654961125,18.655884066732224,0.002007566781100142,28
0.48333333333333334,0.17938331087983259,-0.007528699229361863,1920.0497680680935,1,1.0,70.19404249539869,18.827738678382694,0.0020947322379445063,29
0.5,0.1810357573207279,-0.007566504750834388,1937.7401345987378,1,1.0,71.4934659031747,19.00120793095259,0.0021827007931803978,30
0.5166666666666666,0.18270372913865582,-0.007605017031607768,1955.5966731514088,1,1.0,72.81718103657383,19.176306643059636,0.00227147999060197,31
0.5333333333333333,0.18438736882017412,-0.0076442492699808585,1973.6209081111606,1,1.0,74.16564144961009,19.353049762609828,0.002361077443206645,32
0.55,0.18608682009499636,-0.007684214908376987,1991.8143771497237,1,1.0,75.5393090826417,19.531452367796447,0.0024515008337982953,33
0.5666666666666667,0.18780222794559676,-0.007724927637773763,2010.1786313279138,1,1.0,77.32823680576736,19.71152966810427,0.0025427579155950742,34
0.5833333333333334,0.19049345136055834,-0.0077664014022106286,2028.8131065501093,1,1.0,79.484749229223,19.894256718062618,0.002634860955956475,35
0.6,0.1940074293732416,-0.007808874502925053,2047.8016052859584,1,1.0,81.70943676031187,20.080455272932934,0.002727826026664498,36
0.6166666666666667,0.19758816702514842,-0.007852557671577854,2067.150812270218,1,1.0,84.00463322159953,20.270190882286503,0.00282166950297138,37
0.6333333333333333,0.20123692488362352,-0.007897489265374093,2086.8675368784398,1,1.0,86.3727562680368,20.463530317904752,0.002916408069257976,38
0.65,0.20495498702002865,-0.007943708954166998,2106.9587153900407,1,1.0,88.81631047098284,20.660541595970614,0.003012058724794877,39
0.6666666666666666,0.20874366143649786,-0.007991257767437171,2127.431413290105,1,1.0,91.33789051650527,20.861293999639674,0.003108638789608024,40
